x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks
144.94931716614383,-37.81038793192396,7059,7359,27645,DUDLEY ST SWBD SW OF SPENCER ST,INTERSECTION,All Moves,DUDLEY ST NSW OF SPENCER ST,5040,DUDLEY STREET,DUDLEY STREET,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0.0
146.53281687351563,-38.19942148331759,7064,7364,24489,BREED ST S OF BRIDGES AV DEPARTURE,INTERSECTION,Incomplete Through,BREED ST N OF BRIDGES AV DEPARTURE,9999,Missing Data,BREED STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
143.39748028921346,-36.27809540355072,7072,7372,22856,CALDER HWY N BD 100M S OF FITZPATRICKS RD @250.9KM FROM MELBOURNE,MIDBLOCK,All Moves,CALDER HWY 100M S OF FITZPATRICKS RD @250.9KM FROM MELBOURNE,2530,CALDER HIGHWAY,CALDER HIGHWAY,APARX,Classification,Between 2 and 5 Years,3,2013,650,180,0.28
143.55942342415415,-38.6324887244139,7075,7375,24235,BEECH FOREST RD E BD 1.4KM E OF PHILLIPS TRACK @ 3.1KM FROM BEECH FOREST,MIDBLOCK,All Moves,BEECH FOREST RD 1.4KM E OF PHILLIPS TRACK @ 3.1KM FROM BEECH FOREST,4028,BEECH FOREST ROAD,BEECH FOREST-LAVERS HILL ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,190,30,0.19
143.6431088952374,-37.58019300310051,7078,7378,21557,BALLARAT-CARNGHAM RD E BD 200M E OF BURRUMBEET-HILLCREST RD @ 18.8KM FROM BALLAR,MIDBLOCK,All Moves,BALLARAT-CARNGHAM RD 200M E OF BURRUMBEET-HILLCREST RD @ 18.8KM FROM BALLAR,5078,BALLARAT-CARNGHAM ROAD,BALLARAT-CARNGHAM ROAD,APARX,Classification,Greater than 10 Years,18,1998,460,40,0.1
143.22223307131276,-35.94194927902189,7083,7383,23641,DONALD-SWAN HILL RD N BD 800M S OF CALDER HWY @ 1.1KM FROM DUMOSA,MIDBLOCK,All Moves,DONALD-SWAN HILL RD 800M S OF CALDER HWY @ 1.1KM FROM DUMOSA,5250,DONALD-SWAN HILL ROAD,DONALD-SWAN HILL ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,80,20,0.36
144.4193323385212,-37.22268347538013,7088,7388,22685,CALDER FWY N BD 400M S OF KYNETON MAIN RD @ 90.1KM FROM MELBOURNE,MIDBLOCK,All Moves,CALDER FWY 400M S OF KYNETON MAIN RD @ 90.1KM FROM MELBOURNE,2530,CALDER FREEWAY,CALDER FREEWAY,APARX,Classification,Between 2 and 5 Years,2,2014,7800,960,0.12
145.699427927047,-38.51505800002353,7089,7389,25778,BENA-KONGWAK RD N BD 200M N OF KORUMBURRA-WONTHAGGI RD @ 18.1KM FROM BENA,MIDBLOCK,All Moves,BENA-KONGWAK RD 200M N OF KORUMBURRA-WONTHAGGI RD @ 18.1KM FROM BENA,9999,Missing Data,BENA-KONGWAK ROAD,APARX,Classification,Greater than 10 Years,18,1998,60,10,0.16
145.10556129754377,-37.78824140001236,7091,7391,26864,DONCASTER RD NEBD NE OF HIGH ST,INTERSECTION,All Moves,HIGH ST N OF DONCASTER RD,5805,DONCASTER ROAD,DONCASTER ROAD,TMVMT,Manual,Greater than 10 Years,18,1998,11000,330,0.03
145.10399334304617,-38.00834179230824,7092,7392,11381,BOUNDARY RD N of GOVERNOR RD,INTERSECTION,All Moves,BOUNDARY RD & GOVERNOR RD,9999,Missing Data,BOUNDARY ROAD,TMVMT,Manual,Greater than 10 Years,24,1992,20000,0,0.0
144.9941567499307,-37.84675889401292,7096,7396,13454,CHAPEL ST N OF COMMERCIAL RD,INTERSECTION,All Moves,MALVERN RD/CHAPEL ST/COMMERCIAL RD/BRAY ST,9999,Missing Data,CHAPEL STREET,SCATS,Scats,Between 5 and 10 Years,7,2009,6100,0,0.0
144.3091351599583,-36.77554664431145,7101,7601,28348,BENDIGO-REDESDALE RD SE OF RESERVOIR RD,INTERSECTION,All Moves,BENDIGO-REDESDALE RD & RESERVOIR RD,5175,BENDIGO-REDESDALE ROAD,CONDON STREET,TMVMT,Manual,Greater than 10 Years,19,1997,3500,120,0.03
145.06837441187642,-37.7564878358092,7102,7701,7302,BURGUNDY ST N OF CAPE ST,INTERSECTION,Not representative,BURGUNDY ST/CAPE ST,5818,BELL STREET ROAD,BURGUNDY STREET,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0
145.3099808983565,-37.89350224951124,7103,7201,26657,BURWOOD HWY E of DAWSON ST,INTERSECTION,All Moves,BURWOOD HWY & DAWSON ST,2750,BURWOOD HIGHWAY,BURWOOD HIGHWAY,TMVMT,Manual,Greater than 10 Years,20,1996,17000,0,0.0
144.8898623044709,-37.713434393773205,7109,7603,22810,TULLA/MORELAND RD OUTBOUND,INTERSECTION,All Moves,SVO_Map_LTD:444||SITE DESC: WRR 200 M NTH OF BOUNDARY RD,9999,Missing Data,DROMANA AVENUE,INDET,Freeway Data Station,Greater than 10 Years,0,0,0,0,0.0
