x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks
145.1126232000464,-37.81660668787063,318,218,1904,WHITEHORSE RD E OF HOOD ST,INTERSECTION,Incomplete Through,WHITEHORSE RD & HOOD ST,2720,MAROONDAH HIGHWAY,WHITEHORSE ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
145.22731937545754,-37.83218819965145,378,257,2079,WANTIRNA RD N OF CANTERBURY RD,INTERSECTION,Left Missing,CANTERBURY RD/WANTIRNA RD,5433,WANTIRNA ROAD,WANTIRNA ROAD,SCATS,Scats,Less than 2 Years,1,2015,0,0,0.0
145.17859942365635,-37.87409339844105,405,621,58911,WESTLANDS RD N BD BTW GOLDEN GV & SWAN CT,MIDBLOCK,All Moves,WESTLANDS RD BTW GOLDEN GV & SWAN CT,9999,Missing Data,WESTLANDS ROAD,APARX,Classification,Between 5 and 10 Years,9,2007,3000,70,0.03
143.87034649704648,-37.56205529230757,438,736,2601,VICTORIA ST E BD BTWN PRINCES ST & BALLARAT-BURRUMBEET RD,MIDBLOCK,All Moves,VICTORIA ST BTWN PRINCES ST & BALLARAT-BURRUMBEET RD,9999,Missing Data,VICTORIA STREET,APARX,Classification,Between 2 and 5 Years,3,2013,5700,530,0.09
144.9317014056526,-37.69390746453831,447,277,58956,WESTERN RING RD W bd btwn Pascoe Vale Rd and Widford Street,INTERSECTION,All Moves,SITE_NO: 92||SITE DESC: WESTERN RING RD BTWN PASCOE VALE RD AND WIDFORD STREET,2900,WESTERN RING ROAD,WESTERN RING ROAD,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0.0
143.16907820702832,-37.364952890027446,455,279,58643,WESTERN HWY 2 W BD W OF BEAUFORT @169.8KM POST,UNDEFINED,All Moves,WESTERN HWY 2 W OF BEAUFORT @169.8KM POST,2520,WESTERN HIGHWAY,WESTERN HIGHWAY,APCLT,Telemetry,Between 2 and 5 Years,3,2013,2500,760,0.3
143.24947639785952,-37.387997201928485,459,280,58949,WESTERN HWY 2 E BD W OF BEAUFORT @169.8KM POST,INTERSECTION,All Moves,SITE_NO: 72||SITE DESC: WESTERN HWY 2 W OF BEAUFORT @169.8KM POST,2520,WESTERN HIGHWAY,WESTERN HIGHWAY,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0.0
142.9623800331709,-37.29144147264978,473,753,58997,WESTERN HWY E BD W OF GEELONG RD,MIDBLOCK,All Moves,WESTERN HWY W OF GEELONG RD,2520,WESTERN HIGHWAY,WESTERN HIGHWAY,APARX,Classification,Less than 2 Years,1,2015,2700,760,0.28
141.12634712917867,-36.98877857416051,475,284,58844,WIMMERA HWY W BD W OF APSLEY @412.6KM POST,INTERSECTION,All Moves,SITE_NO: 75||SITE DESC: WIMMERA HWY W OF APSLEY @412.6KM POST,2110,WIMMERA HIGHWAY,WIMMERA HIGHWAY,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0.0
144.91495948903585,-37.77930949730556,508,292,2719,UNION RD N of EPSOM RD,INTERSECTION,All Moves,EPSOM RD & UNION RD,9999,Missing Data,UNION ROAD,TMVMT,Manual,Greater than 10 Years,24,1992,2400,0,0.0
