x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks
144.98894265376083,-37.74517238957648,15618,15032,28920,GILBERT RD S BD S OF ORIENT GR,INTERSECTION,All Moves,GILBERT RD S OF ORIENT GR,9999,Missing Data,GILBERT ROAD,MOTSV,Manual,Greater than 10 Years,21,1995,5900,230,0.04
145.1164066127929,-37.8093202960818,15632,15537,13440,ELGAR RD AT DUNLOE AVE,INTERSECTION,Scheduled PubTpt Bus flow,ELGAR RD AT DUNLOE AVE,5899,ELGAR ROAD,ELGAR ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.99795993809897,-37.77449869997263,15651,15241,8789,HIGH ST S BD BTWN ARTHURTON RD & CLARKE ST,INTERSECTION,Scheduled PubTpt Tram flow,HIGH ST BTWN ARTHURTON RD & CLARKE ST,9999,Missing Data,HIGH STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.90632491648648,-37.76518105013941,15652,15646,11640,HOLMES RD 100M AFTER WAVERLEY ST,INTERSECTION,Scheduled PubTpt Bus flow,HOLMES RD 100M AFTER WAVERLEY ST,9999,Missing Data,HOLMES ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.99919575083112,-37.76769939985249,15673,15649,8190,HIGH ST N BD BTWN ARTHURTON RD & DAREBIN RD,INTERSECTION,Scheduled PubTpt Tram flow,HIGH ST BTWN ARTHURTON RD & DAREBIN RD,9999,Missing Data,HIGH STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.12085256956,-37.793566484502286,15678,15650,12371,ELGAR RD 20M AFTER DAVIS ST,INTERSECTION,Scheduled PubTpt Bus flow,ELGAR RD 20M AFTER DAVIS ST,5899,ELGAR ROAD,ELGAR ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.0001622615419,-37.76122960046607,15685,15149,8788,HIGH ST S BD BTWN NORMANBY AV& DAREBIN RD,INTERSECTION,Scheduled PubTpt Tram flow,HIGH ST BTWN NORMANBY AV& DAREBIN RD,5205,HIGH STREET,HIGH STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.7929759011361,-37.781788496874505,15691,15652,8140,FORREST ST 70M BEFORE FITZGERALD RD,INTERSECTION,Scheduled PubTpt Bus flow,FORREST ST 70M BEFORE FITZGERALD RD,9999,Missing Data,FORREST STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
144.850053811264,-37.724597654147765,15714,15048,31840,FULLARTON RD (TURNS) E of KEILOR PARK DR,INTERSECTION,Through Missing,FULLARTON RD & KEILOR PARK DR,9999,Missing Data,FULLARTON ROAD,TMVMT,Manual,Greater than 10 Years,25,1991,2900,250,0.09
144.86778761267436,-37.728609365524555,15720,15657,11115,FULLARTON RD 100M AFTER KNIGHTON AVE,INTERSECTION,Scheduled PubTpt Bus flow,FULLARTON RD 100M AFTER KNIGHTON AVE,9999,Missing Data,FULLARTON ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
