SCATS_ID,Station_Name
6639,GEORGE NR MOORE
805,GEORGE/CHURCH
1076,GEORGIANA/WURUNDJERI
4222,GERTRUDE NR NAPIER
4144,GERTRUDE/LANGRIDGE/SMITH
5039,GHERINGHAP/MALOP/MERCER
5039,GHERINGHAP/MALOP/MERCER
5039,GHERINGHAP/MALOP/MERCER
5039,GHERINGHAP/MALOP/MERCER
5039,GHERINGHAP/MALOP/MERCER
5039,GHERINGHAP/MALOP/MERCER
5074,GHERINGHAP/MCKILLOP
3873,GILBERT NR JACKA
4785,GILBERT NR LOCKSLEY
3872,GILBERT NR MILLER
4798,GILBERT NR OAKOVER
4788,GILBERT/CRAMER
4787,GILBERT/MURRAY
4786,GILBERT/REGENT
5829,GILLIES ST NR NORMAN ST
5837,GILLIES/ LAKE GARDENS AVE
5828,GILLIES/WINTER
6306,GISBORNE-KILMORE NR SUNBURY-RIDDELLS
5799,GISBOURNE NR LERDERDERG
969,GLADESTONE/PERKIN/GATEWAY
653,GLADSTONE NR GLADSVILLE
643,GLADSTONE NR JANICE
951,GLADSTONE NR MURRAY
654,GLADSTONE NR O'MALLEYS
4047,GLADSTONE NR PRATT
2855,GLADSTONE PARK NR BELMONT
490,GLADSTONE RD/HALTON RD
676,GLADSTONE/BRADY
5986,GLADSTONE/INKERMAN/PEKIN
808,GLADSTONE/OUTLOOK
1204,GLEN EIRA NR QUAT QUATTA AVE
4108,GLEN EIRA NR ST GEORGES
4079,GLEN EIRA/KOOYONG
1030,GLEN IRIS NR FERNDALE PARK
3814,GLEN IRIS NR KERFERD
5952,GLENELG HWY NR BELL
5830,GLENELG HWY NR STURT STREET
5950,GLENELG HWY(DOVETON)/DANA
5951,GLENELG HWY(DOVETON)/EYRE
5959,GLENELG HWY/ALFRED
5942,GLENELG HWY/COX ST/FRENCH ST (HAMILTON)
5958,GLENELG HWY/LEITH
4284,GLENFERRIE / WAKEFIELD
3842,GLENFERRIE NR EDSALL
4330,GLENFERRIE NR FITZWILLIAM
2485,GLENFERRIE NR GARDINER
2484,GLENFERRIE NR JOHNSON
3841,GLENFERRIE NR KOOYONG STN
4274,GLENFERRIE NR URQUHART
4275,GLENFERRIE/CALLANTINA
3850,GLENFERRIE/EVANDALE
4270,GLENFERRIE/RIVERSDALE
4356,GLENFERRIE/TOORAK
4365,GLENFERRIE/WATTLETREE
4328,GLENFERRIE/WELLINGTON
2673,GLENGALA BTN SIMMIE & OLDFIELD
2699,GLENGALA NR DINNELL
2622,GLENGALA NR SIMMIE
4839,GLENHUNTLY NR BROADWAY
4109,GLENHUNTLY NR CARRE
4090,GLENHUNTLY NR CEDAR
4087,GLENHUNTLY NR GORDON
2742,GLENHUNTLY NR MANCHESTER
1232,"GLENHUNTLY RD , WEST OF BROADWAY"
4092,GLENHUNTLY/BAMBRA
4093,GLENHUNTLY/BOORAN
3291,GLENHUNTLY/GRANGE/WATSON
4089,GLENHUNTLY/KOOYONG
4088,GLENHUNTLY/ORRONG
4106,GLENHUNTLY/TRUGANINI
4026,GLENLYON NR GARDEN
3988,GLENROY/WHEATSHEAF/HART'TON
6260,GOLDEN SQUARE-LONG GULLY/SYMONDS
2781,GORDON / EDGEWATER / MITCHELL
4241,GORDON NR SHEPHERD
6090,GOULBURN VALLEY HWY NR GUTHRIE
6048,GOULBURN VALLEY HWY NR PRENTICE
6048,GOULBURN VALLEY HWY NR PRENTICE
6074,GOULBURN VALLEY HWY/KIALLA LAKES
6074,GOULBURN VALLEY HWY/KIALLA LAKES
6088,GOULBURN VALLEY HWY/SOBRAON
6077,GOULBURN VALLEY/NIXON         SHEPPARTON
6072,GOULBURN VLY HWY NR GRANT
6071,GOULBURN VLY HWY NR MADELINE
6071,GOULBURN VLY HWY NR MADELINE
6089,GOULBURN VLY HWY/WILMOT/LONGSTAFF
6076,GOULBURN VLY NR  NIXON        SHEPPARTON
6086,GOULBURN VLY/BALACLAVA        SHEPPARTON
6083,GOULBURN VLY/FRYERS           SHEPPARTON
6085,GOULBURN VLY/KNIGHT           SHEPPARTON
6082,GOULBURN VLY/MIDLAND(HIGH)
2582,GOURLAY NR COMMUNITY HUB
2548,GOURLAY/HUME DRIVE
3713,GOVERNOR NR CHUTE
4728,GRAHAM NR CLARKE
4952,GRAHAM ST STH/WRIGHT/ANDERSON RD
4727,GRAHAM/PICKLES
3755,GRAHAM/PLUMMER
3293,GRANGE BTW GARDEN/WATTLE
3318,GRANGE NR EVANS
4667,GRANGE/DAREBIN
3290,GRANGE/NEERIM
4671,GRANGE/SEPARATION
4653,GRANGE/WINGROVE
5831,GRANT NR PILMER
3780,GRANTHAM NR UNION
4161,GRATTAN ST NR BERKELEY ST
4425,GRATTAN/BOUVERIE
4395,GRATTAN/CARDIGAN
1029,GRATTAN/DRUMMOND
4396,GRATTAN/LYGON
4394,GRATTAN/MELBOURNE UNIVERSITY
4386,GRATTAN/ROYAL
4391,GRATTAN/SWANSTON
5941,GRAY ST NR BROWN ST
5124,Great Ocean Rd Nr Mc Laren Pde
5232,GREAT OCEAN RD/DUFFIELDS RD
5122,GREAT OCEAN ROAD nr HARDY
5199,GREAT OCEAN/HOYLAKE
2736,GREEN GULLY(ST ALBANS)/DRISCOLLS
2722,GREEN GULLY(ST ALBANS)/SUNSHINE/TAYLORS
1240,GREENS RD/KEY DVE
1113,GREENS/EASTLINK
1113,GREENS/EASTLINK
754,GREENS/KITCHEN
727,GREENS/LANYON
595,GREENS/SOUTH PARK DEVELOPMENT ACCESS
3912,GREENSBOROUGH BYPASS/ELDER
3341,GREENSBOROUGH BYPASS/WATSONIA
3357,GREENSBOROUGH HWY/METROPOLITAN RING RD
3357,GREENSBOROUGH HWY/METROPOLITAN RING RD
3350,GREENSBOROUGH/ERSKINE
3333,GREENSBOROUGH/LWR PLENTY
3340,GREENSBOROUGH/YALLAMBIE
4175,GREENWOOD NR MAPLE
6682,GREY BTN FRANKLIN & WRIGHT
4840,GREY NR ROBE
4060,GREYTHORN NR YENEDA
3913,GRIEVE/DOHERTYS
3907,GRIEVE/PINNACLE/TOYOTA ENT GATE 7
3910,GRIEVE/TARAS
3906,GRIEVE/THE GATEWAY
3908,GRIEVE/TOYOTA ENT GATE 4
4170,GRIMSHAW NR BALAKA
4178,GRIMSHAW NR DENDARYL
4182,GRIMSHAW NR JESSOP
4171,GRIMSHAW NR PATRICIA
3909,GRIMSHAW/CHURCH
4188,GRIMSHAW/CONCORDE
3344,GRIMSHAW/GREENSBOROUGH
4187,GRIMSHAW/GREENSBOROUGH BYPASS
3345,GRIMSHAW/HENRY/CIRCUIT
3911,GRIMSHAW/MAIN
4172,GRIMSHAW/WATSONIA/MACORNA
5138,GRR/HAMILTON HWY
5138,GRR/HAMILTON HWY
5143,GRR/PRINCES/ROSSACK
5608,GUTHRIDGE NR STEAD
6081,GVH/PINE/BRAUMAN
6138,GVH/RIVERVIEW
617,HALL/CADLES
559,HALLAM NR SOMERVILLE
557,HALLAM NTH/BELGRAVE-HALLAM
558,HALLAM NTH/JAMES COOK
975,HALLAM SOUTH NR HALLAM STATION
992,HALLAM SOUTH/KEPPEL/EMPIRE
1148,HALLAM STH BTW WILLOW & CENTRE
303,HALLAM/CORAL/FORDHOLM
1208,HALLAM/ORMOND
400,HALLAM/POUND
5308,HAMILTON(ABERDEEN)/MINERVA
665,HAMMOND/GREENS
655,HAMMOND/KIRKHAM
667,HAMMOND/WEBSTER
2648,HAMPSHIRE NR HARVESTER
4433,HAMPSHIRE NR SERVICE
4957,HAMPSHIRE/DERBY
4960,HAMPSHIRE/HERTFORD
4953,HAMPSHIRE/WRIGHT
2707,HAMPSTEAD NR KEITH
4937,HAMPSTEAD/MITCHELL/OMAR
4936,HAMPSTEAD/WESTS/WILLIAMSON
4860,HAMPTON NR HOLYROOD
4867,HAMPTON NR THOMAS
3958,HAMPTON NR WERE
3568,HAMPTON/DURRANT/CLUDEN
4861,HAMPTON/WILLIS
4713,HANOVER NR PORTMAN           C
1067,HARBOUR ESP NR LATROBE
1068,HARBOUR ESP/COMTECHPORT ENT
1066,HARBOUR ESP/LATROBE
4372,HARBOUR/BOURKE/PIGOTT
7215,HARE NR PAKENHAM
6319,HARE NR PAKENHAM
1223,HARVESTER/SUNSHINE MARKETPLACE SHOPPING
4707,HAUGHTON NR JOHNSON
6096,HAWDON NR REA                 SHEPPARTON
1155,HAWTHORN NR AUTUMN
3961,HAWTHORN NR CHARLES
3962,HAWTHORN NR CLIVE
4097,HAWTHORN NR ELLINGTON
4080,HAWTHORN/GLEN EIRA
4091,HAWTHORN/GLENHUNTLY
4072,HAWTHORN/INKERMAN
3546,HAWTHORN/UNION
546,HEATHERDALE NR RAIL STATION
1239,HEATHERHILL NR HILLCREST
940,HEATHERTON NR COOPER
3108,HEATHERTON NR JAMES COOK
1180,HEATHERTON NR LIEGE
938,HEATHERTON NR MEMORIAL
519,HEATHERTON/BELGRAVE-HALLAM
959,HEATHERTON/BOYD/CLEELAND
656,HEATHERTON/CHANDLER
929,HEATHERTON/CORRIGAN
1235,HEATHERTON/DOUGLAS/LIGHTWOOD
657,HEATHERTON/GLADSTONE
613,HEATHERTON/HANNA/FAWKNER
663,HEATHERTON/JAMES
930,HEATHERTON/KELVINSIDE
3212,HEATHERTON/KINGSTON/CLAYTON/BOUNDARY RD
1181,HEATHERTON/LINK
607,HEATHERTON/MATTHEW FLINDERS
605,HEATHERTON/POWER
947,HEATHERTON/SPRINGVALE PLAZA
279,HEATHERTON/TOOTAL
976,HEATHERTON/VIEW
932,HEATHERTON/WESTALL
5244,HEATHS/MOSSFIEL
5269,HEATHS/ROSELLA
5239,HEATHS/WERRIBEE PLAZA
5237,HEATHS/WERRIBEE PLAZA REGIONAL S.C. ENT.
3310,HEIDELBERG NR MERTON
3299,HEIDELBERG NR THE ESPLANADE
3307,HEIDELBERG NR YARRAFORD
3308,HEIDELBERG/CHANDLER/GRANGE
3304,HEIDELBERG/FENWICK
3311,HEIDELBERG/LWR HEIDELBERG/UPP HEIDELBERG
3306,HEIDELBERG/STATION
1150,HEIDELBERG/WESTGARTH
3305,HEIDELBERG/YARRA BEND/JEFFREY
3305,HEIDELBERG/YARRA BEND/JEFFREY
3309,HEIDELBERG/YARRALEA
3356,HEIDELBERG-KINGLAKE NR THE PARKWAY
956,HEMMINGS NR WILMA
1212,HENRY/VILLAGE WAY/CAVERSHAM
6826,HENTY HWY NR FAWTHROP
6261,HIGH (CALDER HWY)/DON (CALDER)/MYRTLE
6207,HIGH (MCIVOR HWY)/SHORT
4736,HIGH / EPPING PLAZA SHOPPING ACCESS 1
1050,HIGH BTW CLYDE & GLOUCESTER
3226,HIGH NR BARTON
3818,HIGH NR CAROOL
4767,HIGH NR CHEEL
4336,HIGH NR CHILDERS
3228,HIGH NR CHURCH
2669,HIGH NR COBURNS
3880,HIGH NR DAVID
5063,HIGH NR DOROTHY
4362,HIGH NR ERICA
3227,HIGH NR GLASGOW
4765,HIGH NR HIGHBURY
3816,HIGH NR HIGHGATE
3843,HIGH NR HUNTINGTOWER
4322,HIGH NR KEW HIGH SCHOOL
4657,HIGH NR LAWRY
4677,HIGH NR MANSFIELD
677,HIGH NR MAYFAIR
4679,HIGH NR MITCHELL
4358,HIGH NR NORTHBROOK
3667,HIGH NR PAKINGTON
2657,HIGH NR PALMERSTON & ALEXANDRA
4359,HIGH NR PARK
4320,HIGH NR PARK HILL
4760,HIGH NR PERTH
875,HIGH NR PINE
1049,HIGH NR PINE (250M)
3235,HIGH NR QUEEN
5061,HIGH NR ROSLYN
3828,HIGH NR SEATON
2965,HIGH NR SMITH
4157,HIGH NR UNION
762,HIGH NR VICTORIA & KING
316,HIGH NR VILLAGE
4361,HIGH NR VINCENT
4155,HIGH NR WALKER
4334,HIGH NR WALPOLE
3817,HIGH NR WARD
4680,HIGH NR WESTBOURNE
4339,HIGH NR WESTBROOK
4364,HIGH NR WILLS
5935,HIGH ST NR ANSLOW ST
2785,HIGH ST NR COULSTOCK
5400,HIGH ST NR HAMILTON ST (BROADFORD)
496,HIGH ST RD NR ALVIE
465,HIGH ST RD NR CHARLES
467,HIGH ST RD NR HUNTER
473,HIGH ST RD NR TECK
365,HIGH ST RD/CAPITAL AVENUE
361,HIGH ST RD/GALLAGHERS
463,HIGH ST RD/HUNTINGDALE
466,HIGH ST RD/LAWRENCE
464,HIGH ST RD/STEPHENSONS
460,HIGH ST RD/VANNAM/JORDAN
469,HIGH ST RD/WESLEY COLLEGE
5058,HIGH ST/BARWON HEADS/BARRABOOL
4775,HIGH ST/BUNNINGS ACCESS RD
209,HIGH ST/GLOUCESTER AVE
3243,HIGH ST/RESERVOIR STATION ENTRY
2042,HIGH ST/SUMMERHILL
874,HIGH STREET NR BAYSWATER VILLAGE
379,HIGH STREET RD NR FONTEYN
383,HIGH STREET RD/CATHIES LANE NORTH
383,HIGH STREET RD/CATHIES LANE NORTH
448,HIGH STREET RD/SNEDDEN DR
3777,HIGH STREET/COOPER
1117,HIGH STREET/GEORGE
6098,HIGH(MIDLAND)/NORTH
3217,HIGH/ALLENBY
3234,HIGH/AUSTARC
2683,HIGH/BARRIES
3224,HIGH/BROADHURST
3225,HIGH/BROADWAY
4363,HIGH/BURKE
4762,HIGH/CHAPEL
4335,HIGH/CHARLES
3236,HIGH/CHILDS
4681,HIGH/CLARKE
4662,HIGH/DAREBIN
3662,HIGH/DENMARK/PRINCESS/S'PARK
4678,HIGH/DENNIS
3820,HIGH/GLEN IRIS
4357,HIGH/GLENFERRIE
3221,HIGH/GOWER/CRAMER
4321,HIGH/HARP/VALERIE
4999,HIGH/HEYINGTON/SPRING
4763,HIGH/HORNBY/BANGS
3237,HIGH/KINGSWAY (see 3233)
4768,HIGH/KOOYONG
706,HIGH/LYNNWOOD
3229,HIGH/MAHONEYS/KEON
3231,HIGH/MAIN
678,HIGH/MANNINGHAM
3232,HIGH/MANNS CROSSING
2653,HIGH/MELTON VALLEY DVE
2773,HIGH/MEMORIAL
5059,HIGH/MT PLEASANT
3222,HIGH/MURRAY
2651,HIGH/O'NEILLS/STATION
4766,HIGH/ORRONG
2650,HIGH/PALMERSTON
3233,HIGH/PASCHKE/KINGSWAY
5060,HIGH/REGENT
3223,HIGH/REGENT/TYLER
5062,HIGH/ROSLYN/CORIO
4669,HIGH/SEPARATION/ARTHURTON
3230,HIGH/SETTLEMENT
3740,HIGH/SPRING/CHEDDAR
4761,HIGH/ST EDMONDS
4329,HIGH/STEVENSON
4360,HIGH/TOORONGA
1080,HIGH/WARNER
4682,HIGH/WESTGARTH
4764,HIGH/WILLIAMS
3214,HIGH/WOOD/SPENCER
468,HIGHBURY NR FINCH
3944,HIGHBURY NR HARRISON (FIRE STN)
3942,HIGHBURY NR MONTPELLIER
580,HIGHBURY NR NARMARA
356,HIGHBURY/BLACKBURN
3196,HIGHBURY/STEPHENSONS/MIDDLEB
2056,HIGHETT NR GARDNER
4827,HIGHETT NR GRIFFITHS
3107,HIGHETT NR RAILWAY
4871,HIGHETT NR SPRING
4825,HIGHETT/LENNOX
3388,HODDLE NR HOTHAM
3374,HODDLE NR STANTON (NORTH BOUND)
3373,HODDLE NR STANTON (SOUTH BOUND)
3376,HODDLE NR STUDLEY (NORTHBOUND)
3375,HODDLE NR STUDLEY (SOUTH BOUND)
3386,HODDLE/ALBERT/ELIZABETH
3389,HODDLE/FREEMAN
3383,HODDLE/GIPPS
3382,HODDLE/JOHNSTON
3384,HODDLE/LANGRIDGE
4140,HODDLE/QUEENS
4146,HODDLE/RAMSDEN/NORTH TCE
4145,HODDLE/ROSENEATH/SOUTH TCE
3381,HODDLE/TRURO
3385,HODDLE/VICTORIA
3385,HODDLE/VICTORIA
5216,HODGSON/ THE TERRACE
4194,HOFFMANS NR SPENCER
1149,HOGANS ROAD / DOWLING AVENUE
5282,HOGANS/TARNEIT
4213,HOLDEN NR DEAN
6250,HOLDSWORTH/HOLMES/SANDHURST
2026,HOLLAND AVE NR BURWOOD HWY
4028,HOLMES NR DONALD
6814,HOPKINS HWY NR HAYLEY
4237,HOPKINS/IRVING/MOORE
4247,HOPKINS/LEEDS
4236,HOPKINS/WHITEHALL
3250,HORNE NR CORNISH
3248,HORNE/GAP (NORTH SIDE GAP)
4854,HOTHAM NR GROSVENOR
4847,HOTHAM/ALMA
4853,HOTHAM/CARLISLE/BALACLAVA
4855,HOTHAM/GLEN EIRA
4850,HOTHAM/INKERMAN
6156,HOVELL NR JACKHORE  [WODONGA]
5901,HOWITT NR FOREST & SCHOOL LANE
5901,HOWITT NR FOREST & SCHOOL LANE
5902,HOWITT/FOREST
5902,HOWITT/FOREST
5903,HOWITT/LEARMONTH/GILLIES
5903,HOWITT/LEARMONTH/GILLIES
4970,HUDSONS NR FORREST
622,HULL NR MARION
632,HULL NR RUSKIN
818,HULL RD NR REAY
118,HULL/MOOROOLBARK
2589,HUME DRIVE/COPPERFIELD
2179,HUME FWY/KINGSWOOD DR
6152,HUME FWY/LINCOLN CAUSEWAY(SIGS)[WODONGA]
6155,HUME HWY (HIGH ST) NR STANLEY [WODONGA]
2154,HUME HWY NR LORNE
2154,HUME HWY NR LORNE
2152,HUME HWY NR MATHIESON
2184,HUME HWY/AMAROO/GRAND
2184,HUME HWY/AMAROO/GRAND
2160,HUME HWY/ANDERSON
2181,HUME HWY/AUSTRAK
2147,HUME HWY/AXIOM BUSINESS PARK DR
2150,HUME HWY/BAKERS
2159,HUME HWY/BARRY
2153,HUME HWY/BOUNDARY/QUEENS
2155,HUME HWY/BOX FOREST
2149,HUME HWY/CAMPBELLFIELD SHOPPING CENTRE
2185,HUME HWY/CRAIGIEBURN
6149,HUME HWY/ELGIN/HIGH      [WODONGA]
2145,HUME HWY/GRASSLANDS
6121,HUME HWY/GRETA
6121,HUME HWY/GRETA
2162,HUME HWY/JUKES
2163,HUME HWY/LYNCH
2163,HUME HWY/LYNCH
2157,HUME HWY/MAHONEYS/CAMP
2146,HUME HWY/MAJOR
2178,HUME HWY/NORTHBOURNE
6151,HUME HWY/OSBURN                [WODONGA]
6154,HUME HWY/QUARRY ENTRANCE     [WODONGA]
2151,HUME HWY/SHORTS/KEADY
6120,HUME HWY/SISELY                  WANG.
6120,HUME HWY/SISELY                  WANG.
2158,HUME HWY/SOMERSET
2161,HUME HWY/SOMERTON/COOPER
6150,HUME HWY/SOUTH                 [WODONGA]
2183,HUME HWY/STANLEY/STH PACIFIC TYRES
6122,HUME HWY/WARBY
6122,HUME HWY/WARBY
2167,HUME/BOLINDA
2187,HUME/MITRE 10 ENTRY
2173,HUME/WESTERN RING ROAD
2173,HUME/WESTERN RING ROAD
3281,HUNTINGDALE NR ESTELLE
4712,HUNTINGDALE NR HILLCREST
2955,HUNTINGDALE NR HUME
471,HUNTINGDALE NR MCLOCHLAN
474,HUNTINGDALE NR RAILWAY
470,HUNTINGDALE NR ROCKLANDS
4718,HUNTINGDALE NR STAFFORD
348,Huntingdale Rd/Proposed Access Rd
2958,HUNTINGDALE/BURLINGTON
3935,HUNTINGDALE/HIGHBURY/GILLARD
4710,HUNTINGDALE/WAVERLEY
4189,HURSTBRIDGE-MAIN/SHOPPING CENTRE ACCESS
812,HUTCHINSON/JOHN
395,HUTTON RD/ CHAPEL RD
495,HUTTON RD/ GREEN RD/ PERRY RD
3433,HYDE NR SCHILD
3431,HYDE/FRANCIS
4232,HYDE/NAPIER
6696,HYLAND NR DUNBAR
4720,INGLES/CROCKFORD
4876,INGLES/LIGHT RAIL XING
4872,INKERMAN/ALEXANDER
4071,INKERMAN/KOOYONG
4103,INKERMAN/ORRONG
4849,INKERMAN/WESTBURY
6264,IRONBARK/BARNARD/WATTLE
4245,IRVING/LEEDS
2298,JACKA BLVD NR  LWR ESPLANADE
2299,JACKA BLVD NTH LWR ESPLANADE
666,JACKSONS NR AHERN
658,JACKSONS NR JUSTIN
1207,JACKSONS RD/ST MARYS SEMINARY/ACCESS
679,JAMES NR ANDERSON
3442,JASPER NR BREWER
3440,JASPER/MCKINNON
3439,JASPER/PATTERSON
498,JELLS/GRANDVIEW
499,JELLS/WHEELERS HILL SHOPPING CENTRE
5660,JOHNSON NR PEARSON
3452,JOHNSTON NR GEORGE
3456,JOHNSTON NR LULIE
2453,JOHNSTON ST O/H LANE E BUDD    GANTRY 03
2466,JOHNSTON ST O/H LANE E CLARKE  GANTRY 16
2455,JOHNSTON ST O/H LANE E GOLD    GANTRY 05
2458,JOHNSTON ST O/H LANE E HODDLE  GANTRY 08
2462,JOHNSTON ST O/H LANE E HUNTER  GANTRY 12
2460,JOHNSTON ST O/H LANE E PARK    GANTRY 10
2461,JOHNSTON ST O/H LANE E RICH    GANTRY 11
2464,JOHNSTON ST O/H LANE E TRENERRY       14
2454,JOHNSTON ST O/H LANE E WELLINGTON     04
2451,JOHNSTON ST O/H LANE W BEDFORD GANTRY 01
2452,JOHNSTON ST O/H LANE W BUDD    GANTRY 02
2465,JOHNSTON ST O/H LANE W CLARKE  GANTRY 15
2456,JOHNSTON ST O/H LANE W HARMSWORTH     06
2459,JOHNSTON ST O/H LANE W PARK    GANTRY 09
2457,JOHNSTON ST O/H LANE W SYDNEY  GANTRY 07
2463,JOHNSTON ST O/H LANE W TRENERRY       13
3458,JOHNSTON ST O'HEAD SIGNALS - MASTER
4149,JOHNSTON/GOLD/DIGHT
3457,JOHNSTON/NICHOLSON           COLLINGWOOD
3449,JOHNSTON/PATTERSON
3453,JOHNSTON/SMITH
3454,JOHNSTON/WELLINGTON
3987,JOHNSTONE NR SORRENTO
1229,JOHNSTONE ST BTW PEARCEDALE PDE/LORRAINE
3998,JOHNSTONE/PEARCEDALE
523,JOSEPHINE nr MONASH FWY
1251,KANGAN DR (NEAR MCDONALDS ACCESS)
3364,KARINGAL/WEIDLICH
2989,KAVANAGH BTW POWER & SOUTHBANK
1366,KEILOR NEAR ELSTONE AVE
2727,KEILOR NR BIRDWOOD
2791,KEILOR NR COOPER
4191,KEILOR NR GILLIES
4310,KEILOR NR MATTHEWS
4193,KEILOR NR MT ALEXANDER
4309,KEILOR NR RYDER
2738,KEILOR PARK DRIVE/THE LINK
2733,KEILOR PARK DVE / CALDER FWY O/B ON/OFF
2732,KEILOR PARK DVE/CALDER FWY I/B ON/OFF
2731,KEILOR PARK DVE/FULLARTON RD
2878,KEILOR PARK EXT/NB ON-OFF RAMPS
2817,KEILOR PARK/GYMKHANA
2879,KEILOR PARK/SLATER/SB ON-RAMP
1000,KEILOR/HOFFMANS
2720,KEILOR/MATTHEWS
1081,KELLETS/NAPOLEON
800,KELLETTS NR ST LAWRENCE WAY
824,KELLETTS/TAYLORS
3436,KENSINGTON ROAD nr DEVON STREET
3404,KENSINGTON/HOBSONS/CHILDERS
3742,KEON PARADE/DALTON
3008,KILBY NR BELFORD
2929,KING / FLINDERS ST
4601,KING/BOURKE ST
4584,KING/COLLINS
4517,KING/DUDLEY
4574,KING/FLINDERS LANE
4524,KING/HAWKE
2925,KING/LATROBE
4609,KING/LITTLE BOURKE
4592,KING/LITTLE COLLINS
2917,KING/LITTLE LONSDALE
2909,KING/LONSDALE
4514,KING/ROSSLYN/CHETWYND
1048,KING/VICTORIA
4927,KINGS NR MCLEOD (STEVENSVILLE PRI SCH)
2762,KINGS RD/WELLESLEY DV/PALMERSTON CR
2587,KINGS/DELAHEY VILLAGE NORTH ENTRANCE
2728,KINGS/GILLESPIE
2586,KINGS/GOLDSMITH
2585,KINGS/HUME
2583,KINGS/WATERGARDENS ENTRANCE 4
2584,KINGS/WATERGARDENS ENTRANCE 5
2592,KINGS/WATERGARDENS SHOP CENTRE ENT 3
3879,KINGSBURY/RING RD
4290,KINGSBURY/RUTHVEN/WAIORA/ORR
4290,KINGSBURY/RUTHVEN/WAIORA/ORR
4796,KINGSBURY/WATERDALE
4632,KINGSTON NR BALL
3644,KINGSTON/BALL/ACCESS RD
4618,KINGSTON/OLD DANDENONG
2774,KINGSWAY NR LYNDON
404,KINGSWAY NR O'SULLIVAN
2927,KINGSWAY NR YARRA RIVER
407,KINGSWAY/RAILWAY PDE NTH
2397,KINGSWAY/SOUTHERN LINK
273,KLAUER/HARTNETT
6095,KNIGHT NR HAROLD              SHEPPARTON
1017,KOO WEE RUP/LIVESTOCK WAY/STH EAST BLVD
1244,KOO WEE RUP-LONGWARRY/ROSSITER/STATION
4102,KOORNANG NR JERSEY PDE
2442,KOORNANG/ARAWATTA
4084,KOORNANG/NEERIM
2745,KOORNANG/ROSSTOWN
4099,KOORNANG/TRUGANINI
4104,KOOYONG NR ALLISON
4095,KOOYONG NR CRIMEA
2744,KOOYONG NR HARTINGTON
3848,KOOYONG NR UNION
4070,KOOYONG/ALMA
4778,KOOYONG/WATTLETREE
6823,KOROIT ST NR LIEBIG & KEPLER
3480,KOROROIT CK/MAIDSTONE
3507,KOROROIT CREEK NR ADELINE
3899,KOROROIT CREEK/BURNS
3904,KOROROIT CREEK/DOW CHEMICAL/PRIXCAR
3482,KOROROIT CREEK/DRAKE
1197,KOROROIT/FERGUSON
5939,KYNETON MAIN ROAD JENNINGS AND LAURISTON
4735,LAKESIDE DR/ LINK RD
2988,LANSDOWNE/ST ANDREWS PL
5064,LATROBE nr LITTLE MALOP
5064,LATROBE nr LITTLE MALOP
4515,LATROBE NR WURUNDJERI WAY
5023,LATROBE/FYANS/WEST FYANS
5023,LATROBE/FYANS/WEST FYANS
5017,LATROBE/GORDON
5021,LATROBE/KILGOUR/NOBLE
5021,LATROBE/KILGOUR/NOBLE
5020,LATROBE/MCKILLOP
5020,LATROBE/MCKILLOP
5019,LATROBE/MYERS/ROEBUCK
5018,LATROBE/RYRIE/ABERDEEN
6157,LAWRENCE/HUME
1262,LEAKES RD/BANFIELD CT
3719,LEAKES/ESTATE ROAD
5293,LEAKES/FEDERATION TRAIL
1218,LEAKES/MORRIS
3867,LENNOX NR RICHMOND TCE
3865,LENNOX NR YORK
6811,LIEBIG NR LAVA
934,LIGHTWOOD NR LAWN
813,LILYDALE-MONTROSE NR MT DAND
4195,LINCOLN NR FLORENCE
3973,LINLITHGOW NR ST KILDA
5295,LITTLE BOUNDARY/FEDERATION TRAIL
5243,LITTLE BOUNDARY/PIPE
4752,LITTLE CHAPEL NR KING
4438,LITTLE CHAPEL NR PRINCES
1225,LIVERPOOL/GLASGOW
2943,LIVINGSTONE NR WATERDALE
6232,LODDON VALLEY/CREETH
6235,LODDON VALLEY/SANDHURST
6236,LODDON VALLEY/VICTORIA ST
2905,LONSDALE NR FRANCIS
2935,Lonsdale St nr Swanston St
2888,LORIMER/GRAHAM
4732,LORIMER/SALMON
7006,LOUGHNAN/CONSTRUCTION ACCESS
911,LOUGHNANS / MONTALBO
3885,LOUISA NR VICTORIA
3148,LOWER DANDENONG/HOWARD
3147,LOWER DANDENONG/WOODLANDS
1220,LOWER HEIDELBERG BTW CARLSBERG / GLENARD
3329,LOWER PLENTY NR GRANDVIEW
5041,LT MALOP/GHERINGHAP
4645,LWR DANDENONG / THRIFT PARK EXIT
4644,LWR DANDENONG NR IVY
4642,LWR DANDENONG NR MCSWAIN
3149,LWR DANDENONG NR WILLOWGLEN
944,LWR DANDENONG/CTR DANDENONG
4648,LWR DANDENONG/DEHAVILLAND
4649,LWR DANDENONG/SOUTHERN
4646,LWR DANDENONG/WARREN
3313,LWR HEIDELBERG NR BURTON
3312,LWR HEIDELBERG/MARSHALL
3331,LWR PLENTY NR BELLEVUE
3337,LWR PLENTY/CREW/MARTINS
3337,LWR PLENTY/CREW/MARTINS
3335,LWR PLENTY/GRANTHAM
3332,LWR PLENTY/ROSANNA
3336,LWR PLENTY/TURNHAM/RAILWAY CROSSING
3330,LWR PLENTY/UPP.HEIDELBERG/WAIORA/ALTONA
3334,LWR PLENTY/YALLAMBIE
3334,LWR PLENTY/YALLAMBIE
