x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks
144.25287779946385,-36.780207298282924,11662,11072,22851,GOLDEN SQUARE-QUARRY HILL RD W BD 100M E OF PANTON ST (BENDIGO) @ 0.5KM FROM CA,MIDBLOCK,All Moves,GOLDEN SQUARE-QUARRY HILL RD 100M E OF PANTON ST (BENDIGO) @ 0.5KM FROM CA,9999,Missing Data,POPLAR STREET,APARX,Classification,Less than 2 Years,1,2015,4300,410,0.1
146.03815379702715,-37.88849473507006,11670,11620,22400,MOUNT BAW BAW TOURIST RD SWBD 90M N OF OLD FUMINA RD,MIDBLOCK,All Moves,MOUNT BAW BAW TOURIST RD N90M N OF OLD FUMINA RD,4526,MOUNT BAW BAW ROAD,MT BAW BAW TOURIST ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,130,30,0.22
144.28363434189203,-36.7612427492324,11673,11074,23084,MYERS-WILLS ST N BD 500M S OF MCIVOR HWY @ 1.4KM FROM BENDIGO,MIDBLOCK,All Moves,MYERS-WILLS ST 500M S OF MCIVOR HWY @ 1.4KM FROM BENDIGO,5174,MYERS-WILLS STREET,MYERS STREET,APARX,Classification,Less than 2 Years,1,2015,6400,270,0.04
145.40824175255415,-38.05981250763749,11688,11221,9189,PRINCES HWY 70M BEFORE STATION ST,INTERSECTION,Scheduled PubTpt Bus flow,PRINCES HWY 70M BEFORE STATION ST,2460,BEACONSFIELD-NAR NAR GOON ROAD,PRINCES HIGHWAY,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
146.64393598125463,-38.17638233810333,11692,11624,24787,PHE TRUCK STOP EASTERN ENTRY/EXIT ON SOUTHERN SIDE S BD ENTRY,MIDBLOCK,All Moves,PHE TRUCK STOP EASTERN ENTRY/EXIT ON SOUTHERN SIDE EXIT,2510,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,APARX,Classification,Between 2 and 5 Years,4,2012,20,0,0.3
145.06605221631492,-37.68890111046364,11693,11173,10951,PLENTY RD 100M AFTER AMBROSE TREACY DR,INTERSECTION,Scheduled PubTpt Bus flow,PLENTY RD 100M AFTER AMBROSE TREACY DR,2140,PLENTY VALLEY HIGHWAY,PLENTY ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.31516470721044,-38.02745132705094,11694,11222,9268,PRINCES HWY 50M BEFORE VERDUN DR,INTERSECTION,Scheduled PubTpt Bus flow,PRINCES HWY 50M BEFORE VERDUN DR,2510,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
147.6307446757557,-37.82630801978449,11698,11625,8312,MCDONALDS CAR PARK EXITS N OF PHE,INTERSECTION,Exitfrom Carpark Busin Area,CAR PARK ENTRY & WEST MEDIAN OPENING ON PHE,2510,PRINCES HIGHWAY EAST,MAIN STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
145.04347061216924,-37.646263048626,11699,11174,10446,MCDONALDS RD 100M BEFORE GREENVIEW CT,INTERSECTION,Scheduled PubTpt Bus flow,MCDONALDS RD 100M BEFORE GREENVIEW CT,5607,MCDONALDS ROAD,MCDONALDS ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
145.1674075309271,-37.942811783708365,11700,11223,7884,PRINCES HWY 50M BEFORE RACECOURSE DR,INTERSECTION,Scheduled PubTpt Bus flow,PRINCES HWY 50M BEFORE RACECOURSE DR,2510,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0
