X,Y,FID,OBJECTID,TFM_ID,TFM_DESC,TFM_TYP_DE,MOVEMENT_T,SITE_DESC,ROAD_NBR,DECLARED_R,LOCAL_ROAD,DATA_SRC_C,DATA_SOURC,TIME_CATEG,YEAR_SINCE,LAST_YEAR,AADT_ALLVE,AADT_TRUCK,PER_TRUCKS
144.830418689590374,-37.7952357,18815,18367,19237,HAMPSHIRE RD N OF WRIGHT ST,INTERSECTION,All Moves,HAMPSHIRE RD/WRIGHT ST,9999,Missing Data,HAMPSHIRE ROAD,SCATS,Scats,Between 2 and 5 Years,5,2011,7100,0,0
145.000340963425174,-37.7601534,18816,18676,40342,HIGH ST S OF CLARENDON ST,INTERSECTION,All Moves,CLARENDON ST/HIGH ST/NORMANBY AVE,5205,HIGH STREET,HIGH STREET,SCATS,Scats,Less than 2 Years,0,2016,12000,0,0
145.124137348728766,-37.78350279,18817,18862,20216,WILLIAMSONS_RD N OF DONC_SHOP_SOUTH_EXIT,INTERSECTION,Left & Right Missing,WILLIAMSONS RD/WESTFIELD DONCASTER ACCESS/HOTEL ENTRANCE,5225,WILLIAMSONS ROAD,WILLIAMSONS ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
145.026368097784569,-37.7720328,18818,18769,18448,GRANGE RD N OF SEPARATION ST,INTERSECTION,All Moves,GRANGE RD/SEPARATION ST,5876,GRANGE ROAD,GRANGE ROAD,SCATS,Scats,Less than 2 Years,0,2016,10000,0,0
146.60398028343775,-38.18348067,18819,18863,44925,PRINCES HWY 168.4KM WB BTW TRARALGON & ROSEDALE (SPEED VALIDATED ONLY),MIDBLOCK,All Moves,PRINCES HWY 168.4KM BTW TRARALGON & ROSEDALE (SPEED VALIDATED ONLY),2510,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,APARX,Classification,Greater than 10 Years,14,2002,3800,750,0.2
145.137218216580521,-37.8255815,18820,18278,42544,MIDDLEBOROUGH RD S OF ALBION RD,INTERSECTION,All Moves,MIDDLEBOROUGH RD/ALBION RD,5803,DONCASTER-MORDIALLOC ROAD,MIDDLEBOROUGH ROAD,SCATS,Scats,Between 2 and 5 Years,5,2011,17000,0,0
144.984540077326386,-37.8485426,18821,18677,43194,PUNT RD S OF MOUBRAY ST,INTERSECTION,All Moves,PUNT RD/MOUBRAY ST/GREVILLE ST,2080,HODDLE HIGHWAY,PUNT ROAD,SCATS,Scats,Between 5 and 10 Years,9,2007,18000,0,0
144.92674019475669,-37.6867145,18822,18468,42201,WIDFORD ST S OF CAMP RD,INTERSECTION,All Moves,CAMP RD/BLAIR ST/WIDFORD ST,9999,Missing Data,WIDFORD STREET,SCATS,Scats,Less than 2 Years,0,2016,8800,0,0
144.880517775851928,-37.698798,18823,18368,19545,MICKLEHAM_RD N of TANGEMERE_AV,INTERSECTION,All Moves,MICKLEHAM RD NR TANGEMERE AVE,5820,MICKLEHAM ROAD,MICKLEHAM ROAD,SCATS,Scats,Between 5 and 10 Years,8,2008,14000,0,0
144.729158571494935,-37.63591256,18824,18864,20121,BULLA-DIGGERS REST RD THRU MVMNT TO BULLA-DIGGERS REST RD OD:42,INTERSECTION,Incomplete Through,CALDER FWY LEFT TURN TO BULLA-DIGGERS REST RD OD:12,9999,Missing Data,BULLA-DIGGERS REST ROAD,MOTSV,Manual,Greater than 10 Years,22,1994,380,20,0.08
